"fecha";"Run Fondo";"serie fondo";"intervalo_de_tiempo";"rentabilidad_acumulada"
2023-04-17;"8401";A;YTD;0.03190341075477643
2023-04-18;"8401";A;"1M";0.009060885896133186
2023-04-18;"8401";A;"3M";0.026503711932096108
2023-04-18;"8401";A;"6M";0.053940402068012316
2023-04-18;"8401";A;"1Y";0.09893282380377144
2023-04-18;"8401";A;YTD;0.03219990841977527
2023-04-19;"8401";A;"1M";0.009059628941052944
2023-04-19;"8401";A;"3M";0.026504664293661717
2023-04-19;"8401";A;"6M";0.05395095553066431
2023-04-19;"8401";A;"1Y";0.09910485773753352
2023-04-19;"8401";A;YTD;0.03249989942986997
2023-04-20;"8401";A;"1M";0.009067300729767691
2023-04-20;"8401";A;"3M";0.02650526759161398
2023-04-20;"8401";A;"6M";0.053961120770432025
2023-04-20;"8401";A;"1Y";0.09927710720180327
2023-04-20;"8401";A;YTD;0.03280043627513596
2023-04-21;"8401";A;"1M";0.00906641292212007
2023-04-21;"8401";A;"3M";0.026505866226624875
2023-04-21;"8401";A;"6M";0.05397115389220164
2023-04-21;"8401";A;"1Y";0.09945363596736279
2023-04-21;"8401";A;YTD;0.03310113687095306
2023-04-22;"8401";A;"1M";0.009065900652123426
2023-04-22;"8401";A;"3M";0.026506961110862592
2023-04-22;"8401";A;"6M";0.05398123102610253
2023-04-22;"8401";A;"1Y";0.09962460864789446
2023-04-22;"8401";A;YTD;0.03340200121732173
2023-04-23;"8401";A;"1M";0.009065219655810752
2023-04-23;"8401";A;"3M";0.026508866977263734
2023-04-23;"8401";A;"6M";0.053995712560567455
2023-04-23;"8401";A;"1Y";0.09979608090188563
2023-04-23;"8401";A;YTD;0.03370373889996414
2023-04-24;"8401";A;"1M";0.00906342141801475
2023-04-24;"8401";A;"3M";0.02651642288638434
2023-04-24;"8401";A;"6M";0.05400351105919077
2023-04-24;"8401";A;"1Y";0.09996744841566851
2023-04-24;"8401";A;YTD;0.03400422116171309
2023-04-25;"8401";A;"1M";0.009061840614784877
2023-04-25;"8401";A;"3M";0.02651858470543078
2023-04-25;"8401";A;"6M";0.05401459732210889
2023-04-25;"8401";A;"1Y";0.10013936201181095
2023-04-25;"8401";A;YTD;0.03430453967291047
2023-04-26;"8401";A;"1M";0.009062024753300868
2023-04-26;"8401";A;"3M";0.02652522249809275
2023-04-26;"8401";A;"6M";0.05402286853326488
2023-04-26;"8401";A;"1Y";0.10031048595702119
2023-04-26;"8401";A;YTD;0.034605840687416345
2023-04-27;"8401";A;"1M";0.009061192292563414
2023-04-27;"8401";A;"3M";0.026525087496643618
2023-04-27;"8401";A;"6M";0.054033795909672167
2023-04-27;"8401";A;"1Y";0.10048103524761332
2023-04-27;"8401";A;YTD;0.03490670503378501
2023-04-28;"8401";A;"1M";0.009059819592103224
2023-04-28;"8401";A;"3M";0.02652521889515147
2023-04-28;"8401";A;"6M";0.05404182270251745
2023-04-28;"8401";A;"1Y";0.10065123600550074
2023-04-28;"8401";A;YTD;0.03520800604829066
2023-04-29;"8401";A;"1M";0.00905930498628238
2023-04-29;"8401";A;"3M";0.026525068185279777
2023-04-29;"8401";A;"6M";0.05404983593725565
2023-04-29;"8401";A;"1Y";0.10082079788682585
2023-04-29;"8401";A;YTD;0.035509470813347654
2023-04-30;"8401";A;"1M";0.009059057031110207
2023-04-30;"8401";A;"3M";0.026526744284359527
2023-04-30;"8401";A;"6M";0.054057891166464644
2023-04-30;"8401";A;"1Y";0.10099028983815539
2023-04-30;"8401";A;YTD;0.03581115391247325
2023-05-01;"8401";A;"1M";0.008755907747991731
2023-05-01;"8401";A;"3M";0.02622202163683851
2023-05-01;"8401";A;"6M";0.053521641122753705
2023-05-01;"8401";A;"1Y";0.1011526019878648
2023-05-01;"8401";A;YTD;0.03610432198292779
2023-05-02;"8401";A;"1M";0.008750470175468816
2023-05-02;"8401";A;"3M";0.026220595183546136
2023-05-02;"8401";A;"6M";0.053525394596209086
2023-05-02;"8401";A;"1Y";0.10107174256328144
2023-05-02;"8401";A;YTD;0.03640278465454316
2023-05-03;"8401";A;"1M";0.008745843149916555
2023-05-03;"8401";A;"3M";0.02621879275083594
2023-05-03;"8401";A;"6M";0.05352887749520008
2023-05-03;"8401";A;"1Y";0.10102226243802548
2023-05-03;"8401";A;YTD;0.036700810658021554
2023-05-04;"8401";A;"1M";0.008741964957380999
2023-05-04;"8401";A;"3M";0.02621720175988429
2023-05-04;"8401";A;"6M";0.05353210097748873
2023-05-04;"8401";A;"1Y";0.10100173538318602
2023-05-04;"8401";A;YTD;0.03699927332963693
2023-05-05;"8401";A;"1M";0.00873904726194108
2023-05-05;"8401";A;"3M";0.026220692997250827
2023-05-05;"8401";A;"6M";0.05353587106818858
2023-05-05;"8401";A;"1Y";0.10107875018287271
2023-05-05;"8401";A;YTD;0.037298391003457665
2023-05-06;"8401";A;"1M";0.008736450120657269
2023-05-06;"8401";A;"3M";0.026220130915755924
2023-05-06;"8401";A;"6M";0.053550426330933654
2023-05-06;"8401";A;"1Y";0.10107036209345521
2023-05-06;"8401";A;YTD;0.037597781594864044
2023-05-07;"8401";A;"1M";0.008733215576946174
2023-05-07;"8401";A;"3M";0.02621908060461897
2023-05-07;"8401";A;"6M";0.05355331941918262
2023-05-07;"8401";A;"1Y";0.10106125484639028
2023-05-07;"8401";A;YTD;0.0378967901016507
2023-05-08;"8401";A;"1M";0.008730936146132962
2023-05-08;"8401";A;"3M";0.026218776351353945
2023-05-08;"8401";A;"6M";0.0535628013637357
2023-05-08;"8401";A;"1Y";0.10173834075130306
2023-05-08;"8401";A;YTD;0.038196944862296744
2023-05-09;"8401";A;"1M";0.008728078537543427
2023-05-09;"8401";A;"3M";0.02621739209700369
2023-05-09;"8401";A;"6M";0.05356498325388226
2023-05-09;"8401";A;"1Y";0.1018694605206869
2023-05-09;"8401";A;YTD;0.03849606253611726
2023-05-10;"8401";A;"1M";0.00872676894301705
2023-05-10;"8401";A;"3M";0.02621649394646597
2023-05-10;"8401";A;"6M";0.05356795376001333
2023-05-10;"8401";A;"1Y";0.10197483141898434
2023-05-10;"8401";A;YTD;0.03879567146159224
2023-05-11;"8401";A;"1M";0.008724138638152912
2023-05-11;"8401";A;"3M";0.02621365001287268
2023-05-11;"8401";A;"6M";0.05356880171265033
2023-05-11;"8401";A;"1Y";0.1021264176730543
2023-05-11;"8401";A;YTD;0.03909353371451929
2023-05-12;"8401";A;"1M";0.008722087473978846
2023-05-12;"8401";A;"3M";0.026216970713201837
2023-05-12;"8401";A;"6M";0.05357063323036226
2023-05-12;"8401";A;"1Y";0.10224337410671103
2023-05-12;"8401";A;YTD;0.03939259680482321
2023-05-13;"8401";A;"1M";0.008719395543363317
2023-05-13;"8401";A;"3M";0.026215089567225736
2023-05-13;"8401";A;"6M";0.05357321535590831
2023-05-13;"8401";A;"1Y";0.10235982962946366
2023-05-13;"8401";A;YTD;0.039691769062160986
2023-05-14;"8401";A;"1M";0.0088152285592078
2023-05-14;"8401";A;"3M";0.026317196935784937
2023-05-14;"8401";A;"6M";0.05367880747553477
2023-05-14;"8401";A;"1Y";0.1025840297003977
2023-05-14;"8401";A;YTD;0.040092739578929004
2023-05-15;"8401";A;"1M";0.008810284504834787
2023-05-15;"8401";A;"3M";0.026317214954317603
2023-05-15;"8401";A;"6M";0.053678778760822166
2023-05-15;"8401";A;"1Y";0.10265044291098335
2023-05-15;"8401";A;YTD;0.04039005599668477
2023-05-16;"8401";A;"1M";0.008798042492557334
2023-05-16;"8401";A;"3M";0.02630660301920784
2023-05-16;"8401";A;"6M";0.0536709547443428
2023-05-16;"8401";A;"1Y";0.10271223676015939
2023-05-16;"8401";A;YTD;0.04067973072204367
2023-05-17;"8401";A;"1M";0.008793899742169264
2023-05-17;"8401";A;"3M";0.0263010798574681
2023-05-17;"8401";A;"6M";0.053671582382583516
2023-05-17;"8401";A;"1Y";0.10280062980877869
2023-05-17;"8401";A;YTD;0.040977865892556364
2023-05-18;"8401";A;"1M";0.008793541820670825
2023-05-18;"8401";A;"3M";0.02629598605980088
2023-05-18;"8401";A;"6M";0.05367200245942749
2023-05-18;"8401";A;"1Y";0.10289376686888896
2023-05-18;"8401";A;YTD;0.04127660148175738
2023-05-19;"8401";A;"1M";0.008790035295582532
2023-05-19;"8401";A;"3M";0.026291274540370058
2023-05-19;"8401";A;"6M";0.053672523839582986
2023-05-19;"8401";A;"1Y";0.10298658144069273
2023-05-19;"8401";A;YTD;0.041575609988543816
2023-05-20;"8401";A;"1M";0.00878610336373975
2023-05-20;"8401";A;"3M";0.026289928945251617
2023-05-20;"8401";A;"6M";0.05367338798222643
2023-05-20;"8401";A;"1Y";0.10307666906822144
2023-05-20;"8401";A;YTD;0.041874727662364775
2023-05-21;"8401";A;"1M";0.008782225162176305
2023-05-21;"8401";A;"3M";0.026285654759914623
2023-05-21;"8401";A;"6M";0.053674472373633764
2023-05-21;"8401";A;"1Y";0.10316682332206395
2023-05-21;"8401";A;YTD;0.042174063670254114
2023-05-22;"8401";A;"1M";0.008768629084856316
2023-05-22;"8401";A;"3M";0.026270278217335186
2023-05-22;"8401";A;"6M";0.053660629270039006
2023-05-22;"8401";A;"1Y";0.10324629366858074
2023-05-22;"8401";A;YTD;0.042463520061544635
2023-05-23;"8401";A;"1M";0.008764379803168909
2023-05-23;"8401";A;"3M";0.02626494783045752
2023-05-23;"8401";A;"6M";0.0536765003555828
2023-05-23;"8401";A;"1Y";0.10333585834609194
2023-05-23;"8401";A;YTD;0.04276351107163934
2023-05-24;"8401";A;"1M";0.008761727292043497
2023-05-24;"8401";A;"3M";0.026259941379753515
2023-05-24;"8401";A;"6M";0.05368043164195857
2023-05-24;"8401";A;"1Y";0.10342317795179645
2023-05-24;"8401";A;YTD;0.04306388416635376
2023-05-25;"8401";A;"1M";0.008758338884630179
2023-05-25;"8401";A;"3M";0.02625380476502004
2023-05-25;"8401";A;"6M";0.05368075180206211
2023-05-25;"8401";A;"1Y";0.10350877891819654
2023-05-25;"8401";A;YTD;0.04336332934127718
2023-05-26;"8401";A;"1M";0.00875504964587126
2023-05-26;"8401";A;"3M";0.026248745199177304
2023-05-26;"8401";A;"6M";0.05368205779660129
2023-05-26;"8401";A;"1Y";0.10360753730581762
2023-05-26;"8401";A;YTD;0.04366386618654294
2023-05-27;"8401";A;"1M";0.008752346182045123
2023-05-27;"8401";A;"3M";0.02624395969758453
2023-05-27;"8401";A;"6M";0.05368347026826559
2023-05-27;"8401";A;"1Y";0.1036927360690707
2023-05-27;"8401";A;YTD;0.04396456678236027
2023-05-28;"8401";A;"1M";0.008748691511079043
2023-05-28;"8401";A;"3M";0.026229667712233562
2023-05-28;"8401";A;"6M";0.05368491149769583
2023-05-28;"8401";A;"1Y";0.10377713092301155
2023-05-28;"8401";A;YTD;0.044264721543006535
2023-05-29;"8401";A;"1M";0.00873834319166078
2023-05-29;"8401";A;"3M";0.026517987164393464
2023-05-29;"8401";A;"6M";0.05394205313979161
2023-05-29;"8401";A;"1Y";0.10385236375135021
2023-05-29;"8401";A;YTD;0.04455810794752968
2023-05-30;"8401";A;"1M";0.008735060373473047
2023-05-30;"8401";A;"3M";0.02681370905085978
2023-05-30;"8401";A;"6M";0.053936240967781934
2023-05-30;"8401";A;"1Y";0.10393615962976055
2023-05-30;"8401";A;YTD;0.04485902687741539
2023-05-31;"8401";A;"1M";0.009023625850513195
2023-05-31;"8401";A;"3M";0.02710744622667871
2023-05-31;"8401";A;"6M";0.054237736995918606
2023-05-31;"8401";A;"1Y";0.10401829588045786
2023-05-31;"8401";A;YTD;0.04515792621716774
2023-06-01;"8401";A;"1M";0.009031450848171918
2023-06-01;"8401";A;"3M";0.027106512596502208
2023-06-01;"8401";A;"6M";0.054241598196826724
2023-06-01;"8401";A;"1Y";0.10410480969597957
2023-06-01;"8401";A;YTD;0.04546184724049507
2023-06-02;"8401";A;"1M";0.009031272626766063
2023-06-02;"8401";A;"3M";0.027106924426033352
2023-06-02;"8401";A;"6M";0.054242311739053806
2023-06-02;"8401";A;"1Y";0.104187029113465
2023-06-02;"8401";A;YTD;0.045762820753897815
2023-06-03;"8401";A;"1M";0.00903167747490019
2023-06-03;"8401";A;"3M";0.027102652673027805
2023-06-03;"8401";A;"6M";0.05424301591987035
2023-06-03;"8401";A;"1Y";0.10426906817260972
2023-06-03;"8401";A;YTD;0.046063958017852125
2023-06-04;"8401";A;"1M";0.009031657198849796
2023-06-04;"8401";A;"3M";0.027098163292893496
2023-06-04;"8401";A;"6M";0.05424540104971465
2023-06-04;"8401";A;"1Y";0.10435094495252151
2023-06-04;"8401";A;YTD;0.046365095281806656
2023-06-05;"8401";A;"1M";0.009041839675232755
2023-06-05;"8401";A;"3M";0.02710465545964902
2023-06-05;"8401";A;"6M";0.05425783530762285
2023-06-05;"8401";A;"1Y";0.1044445879225615
2023-06-05;"8401";A;YTD;0.04667747675028777
2023-06-06;"8401";A;"1M";0.00904138755637307
2023-06-06;"8401";A;"3M";0.02710081503621864
2023-06-06;"8401";A;"6M";0.05425862347950283
2023-06-06;"8401";A;"1Y";0.10453969479693326
2023-06-06;"8401";A;YTD;0.046979105265896104
2023-06-07;"8401";A;"1M";0.009041254569654988
2023-06-07;"8401";A;"3M";0.027096593429635663
2023-06-07;"8401";A;"6M";0.05425842939384662
2023-06-07;"8401";A;"1Y";0.10462090533197799
2023-06-07;"8401";A;YTD;0.047280679197987396
2023-06-08;"8401";A;"1M";0.00904027047258582
2023-06-08;"8401";A;"3M";0.027092861731082607
2023-06-08;"8401";A;"6M";0.05424571171150472
2023-06-08;"8401";A;"1Y";0.10470643838173532
2023-06-08;"8401";A;YTD;0.04758252604766411
2023-06-09;"8401";A;"1M";0.009040715095666396
2023-06-09;"8401";A;"3M";0.027089780010429276
2023-06-09;"8401";A;"6M";0.05425908793291767
2023-06-09;"8401";A;"1Y";0.10485521476502413
2023-06-09;"8401";A;YTD;0.047884809565477804
2023-06-10;"8401";A;"1M";0.009040892462088834
2023-06-10;"8401";A;"3M";0.02708630975684989
2023-06-10;"8401";A;"6M";0.05425924839115015
2023-06-10;"8401";A;"1Y";0.10499241256496727
2023-06-10;"8401";A;YTD;0.04818731141735988
2023-06-11;"8401";A;"1M";0.009043343711147456
2023-06-11;"8401";A;"3M";0.027083264937469265
2023-06-11;"8401";A;"6M";0.054278181422112715
2023-06-11;"8401";A;"1Y";0.10513013451990649
2023-06-11;"8401";A;YTD;0.0484904136879305
2023-06-12;"8401";A;"1M";0.009044365204246008
2023-06-12;"8401";A;"3M";0.027080174232685827
2023-06-12;"8401";A;"6M";0.05426096454901996
2023-06-12;"8401";A;"1Y";0.10509582622247882
2023-06-12;"8401";A;YTD;0.0487932430409157
2023-06-13;"8401";A;"1M";0.009045332660216898
2023-06-13;"8401";A;"3M";0.02707686434458778
2023-06-13;"8401";A;"6M";0.05426127697914995
2023-06-13;"8401";A;"1Y";0.10522891271678025
2023-06-13;"8401";A;YTD;0.04909612697741772
2023-06-14;"8401";A;"1M";0.008947015151348214
2023-06-14;"8401";A;"3M";0.027072144269092435
2023-06-14;"8401";A;"6M";0.05426034712211103
2023-06-14;"8401";A;"1Y";0.10524413835129365
2023-06-14;"8401";A;YTD;0.04939846507874868
2023-06-15;"8401";A;"1M";0.008949862167956901
2023-06-15;"8401";A;"3M";0.027068453246425817
2023-06-15;"8401";A;"6M";0.05426082996090642
2023-06-15;"8401";A;"1Y";0.10533939612280951
2023-06-15;"8401";A;YTD;0.04970140359876796
2023-06-16;"8401";A;"1M";0.008961479975898134
2023-06-16;"8401";A;"3M";0.02706670090812846
2023-06-16;"8401";A;"6M";0.054262159660249276
2023-06-16;"8401";A;"1Y";0.10541991106960391
2023-06-16;"8401";A;YTD;0.05000576129023249
2023-06-17;"8401";A;"1M";0.008964995858171232
2023-06-17;"8401";A;"3M";0.027064891882090825
2023-06-17;"8401";A;"6M";0.05426336712223101
2023-06-17;"8401";A;"1Y";0.10550692081530144
2023-06-17;"8401";A;YTD;0.050310228148731095
2023-06-18;"8401";A;"1M";0.008968032777475488
2023-06-18;"8401";A;"3M";0.027062971414777204
2023-06-18;"8401";A;"6M";0.05426451019727829
2023-06-18;"8401";A;"1Y";0.1055939451915393
2023-06-18;"8401";A;YTD;0.050614804174264005
2023-06-19;"8401";A;"1M";0.008970960794586036
2023-06-19;"8401";A;"3M";0.02706110252504379
2023-06-19;"8401";A;"6M";0.05426645190103274
2023-06-19;"8401";A;"1Y";0.10566885035247608
2023-06-19;"8401";A;YTD;0.050919543950348256
2023-06-20;"8401";A;"1M";0.008973729021652943
2023-06-20;"8401";A;"3M";0.027067725870314474
2023-06-20;"8401";A;"6M";0.054268799443299764
2023-06-20;"8401";A;"1Y";0.105786519237689
2023-06-20;"8401";A;YTD;0.051224229142915245
2023-06-21;"8401";A;"1M";0.008975603409821176
2023-06-21;"8401";A;"3M";0.027064781737643484
2023-06-21;"8401";A;"6M";0.054268703326440626
2023-06-21;"8401";A;"1Y";0.10576666768454168
2023-06-21;"8401";A;YTD;0.05152820474975983
2023-06-22;"8401";A;"1M";0.00898332141616942
2023-06-22;"8401";A;"3M";0.027058274120029813
2023-06-22;"8401";A;"6M";0.054265530361967906
2023-06-22;"8401";A;"1Y";0.10583209766957213
2023-06-22;"8401";A;YTD;0.051828304926888835
2023-06-23;"8401";A;"1M";0.008986128559463902
2023-06-23;"8401";A;"3M";0.02705611207656089
2023-06-23;"8401";A;"6M";0.05426719139542291
2023-06-23;"8401";A;"1Y";0.10590221410841139
2023-06-23;"8401";A;YTD;0.05213391803924705
2023-06-24;"8401";A;"1M";0.00898872147538321
2023-06-24;"8401";A;"3M";0.02705422051465045
2023-06-24;"8401";A;"6M";0.054268900213147564
2023-06-24;"8401";A;"1Y";0.10597209015899534
2023-06-24;"8401";A;YTD;0.052439694902156386
2023-06-25;"8401";A;"1M";0.008992367194142759
2023-06-25;"8401";A;"3M";0.0270528726563537
2023-06-25;"8401";A;"6M";0.054271060177464525
2023-06-25;"8401";A;"1Y";0.1060420430532758
2023-06-25;"8401";A;YTD;0.052745635515617284
2023-06-26;"8401";A;"1M";0.008994589313718215
2023-06-26;"8401";A;"3M";0.027051973073503932
2023-06-26;"8401";A;"6M";0.05427249069173401
2023-06-26;"8401";A;"1Y";0.10611137255333647
2023-06-26;"8401";A;YTD;0.05305119404445824
2023-06-27;"8401";A;"1M";0.008997383875900322
2023-06-27;"8401";A;"3M";0.027051217838869324
2023-06-27;"8401";A;"6M";0.05427468521456191
2023-06-27;"8401";A;"1Y";0.10618274115166737
2023-06-27;"8401";A;YTD;0.05335751674253908
2023-06-28;"8401";A;"1M";0.009000390612279752
2023-06-28;"8401";A;"3M";0.027049160223432622
2023-06-28;"8401";A;"6M";0.05427395970309279
2023-06-28;"8401";A;"1Y";0.10625138792221844
2023-06-28;"8401";A;YTD;0.05366351193951724
2023-06-29;"8401";A;"1M";0.008923503614330475
2023-06-29;"8401";A;"3M";0.02695983890030096
2023-06-29;"8401";A;"6M";0.05418626581083208
2023-06-29;"8401";A;"1Y";0.10622403372498179
2023-06-29;"8401";A;YTD;0.053879225999177605
2023-06-30;"8401";A;"1M";0.008891835925825653
2023-06-30;"8401";A;"3M";0.02692401073642392
2023-06-30;"8401";A;"6M";0.054149741910027194
2023-06-30;"8401";A;"1Y";0.10625432940548496
2023-06-30;"8401";A;YTD;0.054149741910027194
2023-07-01;"8401";A;"1M";0.00857245710756338
2023-07-01;"8401";A;"3M";0.026592053520288372
2023-07-01;"8401";A;"6M";0.05380987610975985
2023-07-01;"8401";A;"1Y";0.10628786580706118
2023-07-01;"8401";A;YTD;0.054424024083558065
2023-07-02;"8401";A;"1M";0.008555114375010886
2023-07-02;"8401";A;"3M";0.026568685995040253
2023-07-02;"8401";A;"6M";0.05378803710705338
2023-07-02;"8401";A;"1Y";0.1063329401622457
2023-07-02;"8401";A;YTD;0.05470944129458144
2023-07-03;"8401";A;"1M";0.008555312733472542
2023-07-03;"8401";A;"3M";0.026564591022463002
2023-07-03;"8401";A;"6M";0.05378475054041587
2023-07-03;"8401";A;"1Y";0.10640436543881027
2023-07-03;"8401";A;YTD;0.05501336231790899
2023-07-04;"8401";A;"1M";0.008625255431890633
2023-07-04;"8401";A;"3M";0.02663181505204082
2023-07-04;"8401";A;"6M";0.05385410808614788
2023-07-04;"8401";A;"1Y";0.10654442215241877
2023-07-04;"8401";A;YTD;0.05539026150362658
2023-07-05;"8401";A;"1M";0.008605524093871386
2023-07-05;"8401";A;"3M";0.026619121929500444
2023-07-05;"8401";A;"6M";0.05384241427470471
2023-07-05;"8401";A;"1Y";0.10659720120331873
2023-07-05;"8401";A;YTD;0.05568468499497503
2023-07-06;"8401";A;"1M";0.008603931176057511
2023-07-06;"8401";A;"3M";0.026614397397680234
2023-07-06;"8401";A;"6M";0.053837064082773
2023-07-06;"8401";A;"1Y";0.10666284703722573
2023-07-06;"8401";A;YTD;0.055987241430374146
2023-07-07;"8401";A;"1M";0.008602652339840144
2023-07-07;"8401";A;"3M";0.026609668557643795
2023-07-07;"8401";A;"6M";0.05383181712857987
2023-07-07;"8401";A;"1Y";0.10672450833296798
2023-07-07;"8401";A;YTD;0.056290070783359125
2023-07-08;"8401";A;"1M";0.008601371999074292
2023-07-08;"8401";A;"3M";0.026605044307533188
2023-07-08;"8401";A;"6M";0.05382724703426489
2023-07-08;"8401";A;"1Y";0.1067861106208221
2023-07-08;"8401";A;YTD;0.05659317305392997
2023-07-09;"8401";A;"1M";0.008599255384398985
2023-07-09;"8401";A;"3M";0.0266004340339816
2023-07-09;"8401";A;"6M";0.05384375240834549
2023-07-09;"8401";A;"1Y";0.10684703730862521
2023-07-09;"8401";A;YTD;0.056895838656363606
2023-07-10;"8401";A;"1M";0.008602397694112751
2023-07-10;"8401";A;"3M";0.026602480078351753
2023-07-10;"8401";A;"6M";0.05385437904923385
2023-07-10;"8401";A;"1Y";0.10695005930080748
2023-07-10;"8401";A;YTD;0.05720423552809484
2023-07-11;"8401";A;"1M";0.008600171170477067
2023-07-11;"8401";A;"3M";0.02660003080734774
2023-07-11;"8401";A;"6M";0.053845778942448685
2023-07-11;"8401";A;"1Y";0.1070366502629232
2023-07-11;"8401";A;YTD;0.0575076107162511
2023-07-12;"8401";A;"1M";0.008598468612297738
2023-07-12;"8401";A;"3M";0.026597249617283936
2023-07-12;"8401";A;"6M";0.05382037887039259
2023-07-12;"8401";A;"1Y";0.10680057840128376
2023-07-12;"8401";A;YTD;0.057811258821992784
2023-07-13;"8401";A;"1M";0.008597286880651422
2023-07-13;"8401";A;"3M";0.026594291448823526
2023-07-13;"8401";A;"6M";0.05381667388228406
2023-07-13;"8401";A;"1Y";0.10699424353493292
2023-07-13;"8401";A;YTD;0.05811550734642301
2023-07-14;"8401";A;"1M";0.00859673447155429
2023-07-14;"8401";A;"3M";0.026591223482696602
2023-07-14;"8401";A;"6M";0.05381285066031949
2023-07-14;"8401";A;"1Y";0.10711692588019206
2023-07-14;"8401";A;YTD;0.05841986503788732
2023-07-15;"8401";A;"1M";0.008595813470114289
2023-07-15;"8401";A;"3M";0.02658815166992956
2023-07-15;"8401";A;"6M";0.053802662865031436
2023-07-15;"8401";A;"1Y";0.10717867585939422
2023-07-15;"8401";A;YTD;0.05872444106342001
2023-07-16;"8401";A;"1M";0.008593737735020701
2023-07-16;"8401";A;"3M";0.026585401923696628
2023-07-16;"8401";A;"6M";0.05379973836954299
2023-07-16;"8401";A;"1Y";0.10724056228791157
2023-07-16;"8401";A;YTD;0.0590292354230213
2023-07-17;"8401";A;"1M";0.008591038682566055
2023-07-17;"8401";A;"3M";0.026582016210811465
2023-07-17;"8401";A;"6M";0.0537962153718643
2023-07-17;"8401";A;"1Y";0.10730140722474135
2023-07-17;"8401";A;YTD;0.059333483947451526
2023-07-18;"8401";A;"1M";0.008584443760961902
2023-07-18;"8401";A;"3M";0.026578029344485943
2023-07-18;"8401";A;"6M";0.05378615771005113
2023-07-18;"8401";A;"1Y";0.10735540688956902
2023-07-18;"8401";A;YTD;0.05963374787513187
2023-07-19;"8401";A;"1M";0.008576345099777338
2023-07-19;"8401";A;"3M";0.02656919697197546
2023-07-19;"8401";A;"6M";0.0537780689119316
2023-07-19;"8401";A;"1Y";0.10744869725031547
2023-07-19;"8401";A;YTD;0.05993259263136719
2023-07-20;"8401";A;"1M";0.008567057332400818
2023-07-20;"8401";A;"3M";0.026558558792812548
2023-07-20;"8401";A;"6M";0.05376776809207784
2023-07-20;"8401";A;"1Y";0.10749517851262924
2023-07-20;"8401";A;YTD;0.060230127383191556
2023-07-21;"8401";A;"1M";0.008565463217613534
2023-07-21;"8401";A;"3M";0.02655489676641487
2023-07-21;"8401";A;"6M";0.05376462353439204
2023-07-21;"8401";A;"1Y";0.10760514621584494
2023-07-21;"8401";A;YTD;0.06053503090982715
2023-07-22;"8401";A;"1M";0.008567793623189157
2023-07-22;"8401";A;"3M";0.026551285483178866
2023-07-22;"8401";A;"6M";0.05376204048578748
2023-07-22;"8401";A;"1Y";0.10765873473848231
2023-07-22;"8401";A;YTD;0.06084015277053112
2023-07-23;"8401";A;"1M";0.008564941785943025
2023-07-23;"8401";A;"3M";0.026546914619374196
2023-07-23;"8401";A;"6M";0.053759510224939744
2023-07-23;"8401";A;"1Y";0.10771222223387067
2023-07-23;"8401";A;YTD;0.06114538379826939
2023-07-24;"8401";A;"1M";0.008569610523122329
2023-07-24;"8401";A;"3M";0.02655160536383816
2023-07-24;"8401";A;"6M";0.053772081846362285
2023-07-24;"8401";A;"1Y";0.10784372369822592
2023-07-24;"8401";A;YTD;0.061458693186541735
2023-07-25;"8401";A;"1M";0.008566134964922645
2023-07-25;"8401";A;"3M";0.026548328840314772
2023-07-25;"8401";A;"6M";0.05377093765288499
2023-07-25;"8401";A;"1Y";0.10782443150229515
2023-07-25;"8401";A;YTD;0.06176359671317733
2023-07-26;"8401";A;"1M";0.008563286537197179
2023-07-26;"8401";A;"3M";0.026544343159454087
2023-07-26;"8401";A;"6M";0.0537736602659169
2023-07-26;"8401";A;"1Y";0.10789923156957237
2023-07-26;"8401";A;YTD;0.06206877315739856
2023-07-27;"8401";A;"1M";0.008550536198197234
2023-07-27;"8401";A;"3M";0.0265314575234179
2023-07-27;"8401";A;"6M";0.0537602942522839
2023-07-27;"8401";A;"1Y";0.10794733499377496
2023-07-27;"8401";A;YTD;0.062364288319089356
2023-07-28;"8401";A;"1M";0.008542717264374167
2023-07-28;"8401";A;"3M";0.026522839086536854
2023-07-28;"8401";A;"6M";0.053751582094179406
2023-07-28;"8401";A;"1Y";0.10804172296202252
2023-07-28;"8401";A;YTD;0.062664661413804
2023-07-29;"8401";A;"1M";0.00862155852660651
2023-07-29;"8401";A;"3M";0.026514326895717533
2023-07-29;"8401";A;"6M";0.05374268940979299
2023-07-29;"8401";A;"1Y";0.10808257371433738
2023-07-29;"8401";A;YTD;0.06296530742610429
2023-07-30;"8401";A;"1M";0.008676666147834355
2023-07-30;"8401";A;"3M";0.026534849788126147
2023-07-30;"8401";A;"6M";0.053765477247439186
2023-07-30;"8401";A;"1Y";0.1081547871582138
2023-07-30;"8401";A;YTD;0.06329624729040617
2023-07-31;"8401";A;"1M";0.008676666147834355
2023-07-31;"8401";A;"3M";0.026534849788126147
2023-07-31;"8401";A;"6M";0.05346025939879184
2023-07-31;"8401";A;"1Y";0.10788315643377544
2023-07-31;"8401";A;YTD;0.06329624729040617
2023-01-31;"8459";W-APV;"1M";0.008962289984361327
2023-01-31;"8459";W-APV;"3M";0.027983307897749832
2023-01-31;"8459";W-APV;"6M";0.055363983548767814
2023-01-31;"8459";W-APV;"1Y";0.07773770000000257
2023-01-31;"8459";W-APV;YTD;0.009244986235623864
2023-02-01;"8459";W-APV;"1M";0.008959874721048422
